96
--------------------------------
510344.391592,344972.747996,328068.353567,334672.099702,333258.238382,327435.41046,327119.133235,327097.863869,343986.550157,333228.435774,327089.330627,327405.607852,343956.747549,332086.528378,327084.767409,333227.651138,327088.545992,327404.823216,343955.962914,333224.831531,327085.726384,327402.003609,343953.143307,333223.495952,327084.390805,343951.807727,327400.66803,332081.588556,354707.177603,333158.247509,326899.191348,333146.488303,326887.432142,333145.997997,326886.941836,333145.936718,326886.880558,331894.680472,326437.814118,333062.862411,326546.530961,326569.604828,333175.111905,333163.35156,326926.48782,326981.330482,331989.130396,381074.871801,331961.602967,333196.935923,326993.827362,332001.627276,333126.366145,326810.225322,326829.772137,326821.272808,326826.123817,331866.964801,333140.342854,326830.825086,326840.026382,326847.891143,326848.148487,333141.813873,326838.710628,326846.694134,326845.026771,326843.128804,326848.086138,331870.719781,331870.68571,331870.650069,331870.71814,333145.436643,326849.402794,326864.01541,333670.56685,327559.342914,344239.559551,332490.089774,386421.68102,326800.78975,331851.196779,465263.275392,336089.899716,474921.217904,328765.405101,326627.801485,333085.82088,333104.362649,333088.394508,326704.270113,333123.164861,326739.040466,331865.66224,326614.012014

2293.8107459,2369.68423338,2581.27001959,2382.36551696,2384.87003482,2585.07351153,2586.53191032,2586.68653414,2371.4899636,2385.05459593,2586.74856902,2585.32226781,2371.67452472,2551.94856883,2586.78174265,2385.05945501,2586.75427315,2585.328817,2371.67938379,2385.07691623,2586.7747711,2585.35235169,2371.69684501,2385.09917651,2586.80054735,2371.71910529,2585.38164391,2552.00054716,2366.28850132,2391.12955712,2594.45006669,2391.20237934,2594.53555365,2391.2054157,2594.53911807,2391.20910841,2594.54336883,2559.74336864,2635.40100553,2401.40657253,2613.24659362,2608.67127405,2389.92785323,2390.07770513,2593.15669359,2592.38242694,2557.58242675,2359.80822596,2559.64183812,2388.49175696,2591.11223961,2556.31223942,2394.49921792,2598.14082908,2597.99872785,2598.06051618,2598.02525036,2562.98504854,2394.04461636,2597.63790357,2597.57101207,2597.51383692,2597.51196608,2394.03550666,2597.58057733,2597.52253892,2597.5346603,2597.54845812,2597.51241934,2562.60458106,2562.60482875,2562.60508785,2562.60459299,2393.55119498,2597.11394599,2596.6775967,2383.47610211,2583.04280424,2370.31517679,2549.58129831,2304.94588967,2602.00303541,2564.49986788,2296.08645834,2382.04193106,2294.48109453,2578.67578115,2605.73641371,2401.38553311,2398.41336574,2398.51225299,2602.53627576,2398.2969277,2602.28350259,2563.06906354,2605.97417193
--------------------------------
10 6 3 9 5 11 2 8 7 0 4 1 	5 2 2 3 	3.07762721857 3.076946642 
1 2 3 9 7 11 6 8 5 0 4 10 	5 2 2 3 	2.98397211862 3.00389225848 
1 2 3 9 5 11 6 8 4 0 10 7 	5 2 2 3 	2.98326795323 3.00459642388 
1 2 3 9 5 11 6 8 7 0 4 10 	5 2 2 3 	2.98701875876 3.00084561835 
1 2 3 9 5 11 6 8 7 0 4 10 	5 2 2 3 	3.25961816959 3.03041710567 
1 2 3 9 5 11 6 8 4 0 10 7 	5 2 2 3 	3.25961816959 3.03041710567 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.25961816959 3.03041710567 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.25389136134 3.03614391392 
1 2 3 9 7 11 6 8 5 0 4 10 	5 2 2 3 	3.25961816959 3.03041710567 
1 2 3 9 5 11 6 8 7 0 4 10 	5 2 2 3 	3.25159377327 3.03844150199 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.25159377327 3.03844150199 
1 2 3 9 5 11 6 8 4 0 10 7 	5 2 2 3 	3.25159377327 3.03844150199 
1 2 3 9 7 11 6 8 5 0 4 10 	5 2 2 3 	3.25159377327 3.03844150199 
1 2 9 3 5 11 6 8 4 0 7 10 	5 2 2 3 	3.25159377327 3.03844150199 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.25036512013 3.03967015513 
1 2 3 9 5 11 6 8 7 0 4 10 	5 2 2 3 	3.25138250902 3.03865276625 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.25138250902 3.03865276625 
1 2 3 9 5 11 6 8 4 0 10 7 	5 2 2 3 	3.25138250902 3.03865276625 
1 2 3 9 7 11 6 8 5 0 4 10 	5 2 2 3 	3.25138250902 3.03865276625 
1 2 3 9 5 11 6 8 7 0 4 10 	5 2 2 3 	3.25062332558 3.03941194968 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.25062332558 3.03941194968 
1 2 3 9 5 11 6 8 4 0 10 7 	5 2 2 3 	3.25062332558 3.03941194968 
1 2 3 9 7 11 6 8 5 0 4 10 	5 2 2 3 	3.25062332558 3.03941194968 
1 2 3 9 5 11 6 8 7 0 4 10 	5 2 2 3 	3.24974433235 3.04029094291 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.24974433235 3.04029094291 
