--------------------------------
time is:1981.8125
----------------------------------------
optimal value:407017.468235
----------------------------------------
room location
0  0  0  0  26.1000003805  0  0  -7.45217418871e-009  17.1000003805  0  8.4500002861  2.20000014474  0  0  0  
8.4500002861  14.1000004741  0  32.0000000926  0  20.5500002834  41.4499998123  0  0  0  0  0  0  -9.36935080631e-008  -9.36935080631e-008  
0  0  15.9500001709  -8.96176419733e-008  1.10000009101e-008  0  0  41.0500004302  -2.00000016548e-009  29.1500003318  0  -8.60588184217e-008  7.15000010237  51.4500006262  21.0000003321  
 以上——————————————————以下zijr
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  -1.13636370576e-010  0  0  0  -4.6539966571e-009  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  6.32337915476e-010  0  0  2.8639979667e-009  0  0  
0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  -6.32337915476e-010  0  0  0  0  0  0  0  
0  0  0  0  1  0  0  0  1  0  0  1.19825652733e-008  0  0  0  
0  0  0  0  1  0  0  0  1  0  1  0  0  0  0  
0  0  0  0  4.27807478246e-010  0  0  -1.01046431637e-010  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  -1.3911434326e-009  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  

0  1  0  1  0  1  1  0  0  0  0  0  0  0  0  
0  0  0  1  0  1  1  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  1  0  0  1  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  

0  0  0  -1.07973060137e-008  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  1  0  1  0  0  4.39560332577e-011  1  1  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  1.61764703386e-009  0  0  0  0  0  0  0  1.26847337108e-009  0  0  1.61764703386e-009  1.61764703386e-009  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  1.61764703386e-009  0  0  0  0  -4.45864867105e-009  0  8.12008987303e-010  0  1  5.55651850826e-009  
0  0  1.62266705106e-010  0  1.83098610388e-010  0  0  0  0  0  3.49041699836e-009  -1.26214444718e-009  3.68349607867e-010  0  0  
0  0  0  0  1.61764703386e-009  0  0  1.00000000446  -2.44128397326e-011  0  0  -9.05882299176e-009  7.90671177275e-011  1  0  
0  0  0  0  0  0  0  0  -2.53594360059e-010  0  0  0  3.35184035299e-010  1.0797306482e-008  0  
0  0  0  0  1.61764703386e-009  0  0  -8.12008987303e-010  1.26214444718e-009  9.05882299176e-009  -8.74574283325e-009  0  0  0  0  
0  0  0.999999999956  0  -3.03634962324e-009  0  0  1  -3.68349607867e-010  1.00000000153  -3.35184035299e-010  0  0  1  1  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  -1.63229087841e-009  0  0  0  0  0.999999994443  0  1  0  0  0  1  0  

----------------------------------------以下qin
1  0  0  0  
-1.6262972273e-009  1  0  0  
0  0  0  0  
0  0  0  1  
0  0  0  0  
0  0  1  0  
0  0  1.6262972273e-009  0  
0  0  0  0  
0  0  0  0  
0  -1.6105252128e-009  1.6105252128e-009  0  
1.6262972273e-009  1.6105252128e-009  -3.2368224401e-009  0  
0  0  0  0  
0  0  0  0  
0  0  0  0  
0  0  0  0  
----------------------------------------以下xir
0  0  0  0  0.999999998382  0  0  0  1  0  1  1  0  0  0  
1  1  0  1  0  1  1  0  0  0  0  0  0  0  0  
0  0  1  0  1.61764703386e-009  0  0  1  0  1  0  0  1  1  1  
best answer407017.468235
flow answer:2010734.8935
adj answer:6991.85000557
